folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
702290606,1,TB11,8250,1650,4057.37
702290606,1,TB12,5000,2500,2459.01
702717203,1,TB11,2700,450,1342.54
702717206,1,TB04,5085, ,14762.9
702717206,1,TB08,7400,7400,7239.13
703145719,1,TB08,840,840,821.73
703145721,1,TB13,4560,440,2242.62
703145724,1,TB08,195,0,190.76
703145724,1,TB11,400,0,196.72
703230324,1,TB01,3000, ,8709.67
703409623,1,TB05,216, ,648
703923218,1,TB01,2000, ,5806.45
703923218,1,TB02,177, ,513.87
703923218,1,TB03,362, ,1050.96
704033312,1,TB08,100,100,97.82
704033823,1,TB10,300,300,293.47
704033918,1,TB02,194, ,563.22
704033918,1,TB03,206, ,598.06
760054717,1,TB12,1400,700,688.52
762002210,1,TB05,200, ,580.64
762002224,1,TB08,100,100,97.82
762002226,1,TB08,150,150,146.73
800036203,1,TB01,5000, ,14516.12
800077301,1,TB03,850, ,2467.74
800077301,1,TB04,4000, ,11612.9
800077301,1,TB05,2550, ,7403.22
800463901,1,TB10,4100,1200,4010.86
800463901,1,TB03,770, ,2235.48
800463901,1,TB07,2100, ,6096.77
800463901,1,TB08,3130,180,3061.95
800463901,1,TB04,4057, ,11778.38
800463901,1,TB11,102000,0,49891.3
800463901,1,TB12,3000,0,1467.39
800463901,1,TB13,10400,0,5086.95
800463901,1,TB14,3000,0,1467.39
800463901,1,TB01,10000, ,29032.25
800463901,1,TB02,600, ,1741.93
800463905,1,TB10,1000,1000,978.26
800546601,1,TB13,1800,0,885.24
801006906,1,TB13,900,200,440.21
801044301,1,TB08,3350,350,3277.17
801044304,1,TB03,189, ,548.7
801044304,1,TB13,18000,0,8804.34
801044304,1,TB08,1450,1450,1418.47
801044304,1,TB01,500, ,1451.61
801044304,1,TB02,555, ,1611.29
801044306,1,TB04,3980, ,11554.83
801044306,1,TB01,500, ,1451.61
801124401,1,TB01,1700, ,4935.48
801124401,1,TB08,590,295,577.17
801141704,1,TB13,2500,200,1229.5
801141704,1,TB04,2000, ,6000
801353403,1,TB03,259, ,751.93
801353403,1,TB02,122, ,354.19
801382704,1,TB12,500,500,245.9
801382705,1,TB03,395, ,1185
801382705,1,TB05,1400, ,4200
801382705,1,TB02,500, ,1500
801382705,1,TB01,3000, ,9000
801420303,1,TB03,820, ,2380.64
801420303,1,TB15,27000,4500,13206.52
801420303,1,TB02,400, ,1161.29
801420304,1,TB08,900,0,880.43
801420304,1,TB07,805, ,2337.09
801420306,1,TB08,400,0,391.3
801469004,1,TB05,5400, ,15677.41
801554302,1,TB08,5000,0,4891.3
801554303,1,TB03,2000, ,5806.45
801554303,1,TB01,1500, ,4354.83
801554303,1,TB04,6900, ,20032.25
801554303,1,TB13,7500,0,3668.47
801554303,1,TB11,10200,0,4989.13
801554303,1,TB08,16680,7900,16317.39
801554303,1,TB07,2350, ,6822.58
801554303,1,TR12,800,800,391.3
801739202,1,TB01,3600, ,10451.61
801739202,1,TB08,10310,9160,10085.86
801739202,1,TB11,6050,0,3008.28
801739202,1,TB13,480,0,238.67
801739202,1,TB12,950,0,472.37
801739202,1,TB14,6100,2700,3033.14
801739203,1,TB08,2290,2290,2240.21
801739203,1,TR08,2290,2290,2240.21
801739204,1,TB08,1700,1700,1663.04
801922805,1,TB05,1500, ,4500
802458405,1,TB08,1359,1359,1329.45
802543202,1,TB01,4000, ,11612.9
802543202,1,TB02,480, ,1393.54
802543202,1,TB03,235, ,682.25
802543202,1,TB08,250,250,244.56
802543202,1,TB11,1200,0,596.68
802543202,1,TB12,6000,6000,2983.42
802543202,1,TB13,2800,0,1392.26
802556206,1,TB01,2000, ,5806.45
802556206,1,TB05,400, ,1161.29
802616502,1,TB04,1000, ,2903.22
802616502,1,TB05,3500, ,10161.29
802616502,1,TB07,930, ,2699.99
802616502,1,TB08,2550,2250,2494.56
802616502,1,TB13,36000,6000,17608.69
802616502,1,TB02,25, ,72.58
802616502,1,TB03,1300, ,3774.19
803048601,1,TB11,35000,1600,17213.11
803118004,1,TB14,3000,500,1467.39
803118004,1,TB03,634, ,1840.64
803118004,1,TB02,289, ,839.03
803353403,1,TB03,500, ,1451.61
803353403,1,TB08,1100,1100,1076.08
803353403,1,TB05,1600, ,4645.16
803353403,1,TB04,3600, ,10451.61
803353405,1,TB04,3800, ,11032.25
803353405,1,TB03,354, ,1027.74
803392202,1,TB05,1200, ,3483.87
803392202,1,TB08,2000,1400,1956.52
803392202,1,TB01,1500, ,4354.83
803392202,1,TB03,300, ,870.96
803392202,1,TB02,200, ,580.64
803520201,1,TB07,700, ,2032.25
803619303,1,TB05,2000, ,5806.45
803654405,1,TB01,300, ,870.96
803654405,1,TB08,1080,1080,1056.52
803681603,1,TB03,455, ,1365
803681603,1,TB02,672, ,2016
803791206,1,TB03,695, ,2017.74
803791206,1,TB10,7200,2400,7043.47
803791206,1,TB02,285, ,827.41
804245501,1,TB04,1200, ,3483.87
804245501,1,TB03,287, ,833.22
804245501,1,TB02,92, ,267.09
804245501,1,TB13,3500,0,1711.95
804468903,1,TB13,3600,600,1760.86
804468904,1,TB08,550,250,538.04
804480803,1,TB03,1171, ,3513
804480803,1,TB04,3600, ,10800
804480803,1,TB05,3500, ,10500
804480803,1,TB08,7160,3790,7004.34
804480803,1,TB10,11000,0,10760.86
804480803,1,TB02,600, ,1800
804480803,1,TB01,6000, ,18000
804499401,1,TB01,3000, ,8709.67
804499401,1,TB05,300, ,870.96
804499401,1,TB08,4200,4200,4108.69
804499401,1,TB12,1500,1500,733.69
804499401,1,TB13,6500,6500,3179.34
804499401,1,TR01,3000, ,8709.67
804499406,1,TB07,1400, ,4064.51
804499406,1,TB03,200, ,580.64
804499406,1,TB01,800, ,2322.58
804499406,1,TB13,3200,0,1565.21
804499406,1,TB11,5416,1916,2649.13
804517604,1,TB12,360,0,177.04
804517604,1,TB13,13200,2200,6491.8
804553301,1,TB13,2800,280,1369.56
804553306,1,TB01,2000, ,5806.45
804553306,1,TB10,3100,1600,3032.6
804553306,1,TB08,11720,8460,11465.21
804793802,1,TB08,820,820,802.17
804793802,1,TB13,36390,8810,17896.72
804810806,1,TB02,388, ,1164
804810806,1,TB03,180, ,540
804930203,1,TB11,5750,950,2859.11
804966506,1,TB07,1749, ,5077.74
804966506,1,TB08,3024,0,2958.26
804966506,1,TB10,48000,9000,46956.52
804966506,1,TB13,2200,0,1076.08
804966506,1,TB03,9058, ,26297.41
804966506,1,TB01,2500, ,7258.06
804966506,1,TB02,2767, ,8033.22
804966506,1,TB04,4200, ,12193.54
804966506,1,TB05,2000, ,5806.45
804966506,1,TB14,15000,0,7336.95
804976301,1,TB10,9000,9000,8804.34
804976301,1,TB13,9000,9000,4402.17
804976301,1,TB15,5000,5000,2445.65
804976301,1,TR01,4000, ,11612.9
804976301,1,TB01,14000, ,40645.16
804976301,1,TB03,1200, ,3483.87
804976301,1,TB04,5399, ,15674.51
804976301,1,TB05,1800, ,5225.8
804976301,1,TB07,3810, ,11061.29
804976301,1,TB08,12057,12057,11794.89
804976304,1,TB01,6000, ,17419.35
804980903,1,TB08,1799,1449,1759.89
805394402,1,TB08,6000,2000,5869.56
805394402,1,TB11,18000,0,8804.34
805394405,1,TB09,3600,1200,3521.73
805394405,1,TB10,6000,2000,5869.56
805394405,1,TB01,2000, ,5806.45
805394405,1,TB04,11680, ,33909.67
805394405,1,TB14,12000,2000,5869.56
805437004,1,TB01,843, ,2447.41
805437004,1,TB02,377, ,1094.51
805437004,1,TB03,262, ,760.64
805453603,1,TB13,9500,3000,4672.13
805453603,1,TB03,1051, ,3153
805453603,1,TB15,180000,30000,88524.59
805453603,1,TB02,584, ,1752
805485704,1,TB08,470,0,459.78
805486206,1,TB08,2650,430,2592.39
805548402,1,TR04,10000, ,29032.25
805853003,1,TB11,110,110,53.8
805853003,1,TB08,169,169,165.32
805890601,1,TB11,23600,0,11606.55
805890601,1,TB04,360, ,1080
805890601,1,TB08,3350,710,3277.17
806106201,1,TB08,1700,170,1663.04
806106201,1,TB10,1400,0,1369.56
806284205,1,TB01,1000, ,2903.22
806290501,1,TB07,760, ,2206.45
806290501,1,TB05,800, ,2322.58
806290501,1,TB03,1100, ,3193.54
806290501,1,TB02,316, ,917.41
806290501,1,TB01,3000, ,8709.67
806290501,1,TB04,650, ,1887.09
806460903,1,TB11,900,300,440.21
806729503,1,TB01,2700, ,7838.7
806809503,1,TB11,550,550,269.02
806880801,1,TB11,200,200,98.36
806880802,1,TB11,3960,660,1947.54
806939602,1,TB03,12178, ,36534
806987206,1,TB10,2432,80,2379.13
806987206,1,TB02,295, ,856.45
806987206,1,TB01,1200, ,3483.87
806987206,1,TB13,3240,0,1611.04
806987206,1,TB03,1380, ,4006.45
807011301,1,TB12,1600,600,782.6
807011301,1,TB09,1340,1340,1310.86
807011301,1,TB08,600,600,586.95
807066904,1,TB11,650,650,317.93
807133403,1,TB02,254, ,737.41
807133403,1,TB03,430, ,1248.38
807133406,1,TB01,800, ,2322.58
807133406,1,TB02,351, ,1019.03
807315905,1,TB11,200,100,97.82
807315906,1,TB08,295,295,288.58
807376402,1,TB14,17000,0,8315.21
807376402,1,TB08,1720,1720,1682.6
807376402,1,TB03,360, ,1045.16
807376402,1,TB04,660, ,1916.12
807376402,1,TB13,3500,0,1711.95
807376405,1,TB13,54200,0,26510.86
807376405,1,TB11,2500,0,1222.82
807446403,1,TB07,785, ,2279.03
807446403,1,TB08,5000,4026,4891.3
807627002,1,TB04,11250, ,32661.29
807627002,1,TB05,2000, ,5806.45
807627002,1,TB08,2300,900,2249.99
807627002,1,TB13,60000,10000,29347.82
807627003,1,TB03,1000, ,2903.22
807627003,1,TB01,2000, ,5806.45
807627003,1,TB14,3300,0,1614.13
807627003,1,TB13,7500,0,3668.47
807627003,1,TB09,720,0,704.34
807627003,1,TB08,5000,4950,4891.3
807627003,1,TB04,150, ,435.48
807627005,1,TB01,3000, ,8709.67
808121618,1,TB11,600,0,295.08
808121618,1,TB05,400, ,1200
808121618,1,TB03,300, ,900
808121618,1,TB02,200, ,600
808293711,1,TB13,430000,0,211475.4
808293711,1,TB01,3000, ,9000
808293711,1,TB02,860, ,2580
808293711,1,TB03,460, ,1380
808293711,1,TB08,2900,0,2836.95
808293711,1,TB11,800,800,393.44
808990009,1,TB11,8000,0,3913.04
808990009,1,TB10,450,0,440.21
808990009,1,TB09,500,0,489.13
808990009,1,TB08,1700,0,1663.04
808990009,1,TB07,420, ,1219.35
808990009,1,TB05,4400, ,12774.19
808990009,1,TB03,664, ,1927.74
808990009,1,TB01,4500, ,13064.51
808990009,1,TB02,733, ,2128.06
808990010,1,TB05,600, ,1741.93
808990010,1,TB04,1750, ,5080.64
808990010,1,TB08,910,910,890.21
808990012,1,TB13,7600,0,3717.39
808990012,1,TB01,2000, ,5806.45
808990012,1,TB02,426, ,1236.77
860011307,1,TB12,7500,0,3668.47
860028405,1,TB04,4500, ,13064.51
860333417,1,TB08,500,500,489.13
860333417,1,TB03,240, ,696.77
860333417,1,TB02,246, ,714.19
860333417,1,TB11,1800,1800,880.43
860376309,1,TB01,2000, ,5806.45
860376309,1,TB04,1000, ,2903.22
860376309,1,TB05,3000, ,8709.67
860376309,1,TB03,300, ,870.96
860600213,1,TB14,7000,7000,3480.66
860600213,1,TB12,1000,1000,497.23
860600213,1,TB11,9000,9000,4475.13
860600213,1,TB10,129,0,126.19
860600213,1,TB08,1855,255,1814.67
860600213,1,TB06,80, ,232.25
860600213,1,TB03,497, ,1442.9
860600213,1,TB02,951, ,2760.96
860600213,1,TB01,4800, ,13935.48
860600213,1,TB15,108968,20344,54182.98
860885413,1,TB11,13000,0,6358.69
860885413,1,TB13,1900,1900,929.34
860919612,1,TB08,1670,0,1633.69
860927923,1,TB11,9600,1600,4695.65
860927924,1,TB11,2800,240,1369.56
900142801,1,TB02,630, ,1890
900142801,1,TB03,303, ,909
900142801,1,TB08,10300,4950,10076.08
900142801,1,TB11,3500,0,1721.31
900297603,1,TB08,350,0,342.39
900614203,1,TB13,20000,0,9944.75
900778501,1,TB11,1800,300,880.43
900778506,1,TB05,400, ,1161.29
901142501,1,TB03,640, ,1858.06
901142501,1,TB04,400, ,1161.29
901328305,1,TB02,1337, ,3881.61
901328305,1,TB01,33000, ,95806.45
901328305,1,TB08,5730,5730,5605.43
901328305,1,TB05,7700, ,22354.83
901328305,1,TB03,3130, ,9087.09
901328305,1,TB04,45360, ,131690.32
901328306,1,TB01,7000, ,20322.58
901328306,1,TB03,850, ,2467.74
901328306,1,TB02,217, ,629.99
901981402,1,TB08,590,590,577.17
902508206,1,TB01,10000, ,29032.25
902508206,1,TR01,8000, ,23225.8
902658201,1,TB07,2200, ,6387.09
902658201,1,TB04,2000, ,5806.45
902658201,1,TB08,7500,4500,7336.95
902658201,1,TB01,6000, ,17419.35
903058301,1,TB09,899,0,879.45
903058301,1,TB08,3900,700,3815.21
903058301,1,TB05,1000, ,2903.22
903058301,1,TR01,910, ,2641.93
903058301,1,TB01,1962, ,5696.12
903058301,1,TB04,12854, ,37318.06
903058302,1,TB08,4900,1000,4793.47
903058302,1,TB04,1000, ,2903.22
903058302,1,TB02,100, ,290.32
903058302,1,TB03,148, ,429.67
903101402,1,TB08,3000,0,2934.78
903131503,1,TB04,10788, ,31319.99
903131503,1,TB01,3100, ,8999.99
903131503,1,TB05,3400, ,9870.96
903131503,1,TB13,3500,0,1711.95
903131503,1,TB11,225,225,110.05
903131503,1,TB10,795,0,777.71
903131503,1,TB08,1380,1380,1349.99
903179303,1,TB14,960,160,469.56
903179303,1,TB01,1000, ,2903.22
903179303,1,TB05,1300, ,3774.19
903179303,1,TB12,800,0,391.3
903398604,1,TB08,1200,0,1173.91
903489403,1,TB08,1000,0,978.26
903703604,1,TB13,36000,6000,17704.91
903870201,1,TB12,1300,1300,646.4
903870201,1,TB11,4000,0,1988.95
903870201,1,TB09,1100,1100,1076.08
903870201,1,TB08,2450,2450,2396.73
903870201,1,TB05,1500, ,4354.83
903870201,1,TB01,360, ,1045.16
903971504,1,TB05,3000, ,8709.67
904068301,1,TR01,500, ,1451.61
904068301,1,TB08,2000,0,1956.52
904068301,1,TB07,700, ,2032.25
904068301,1,TB05,1500, ,4354.83
904068301,1,TB13,24000,0,11739.13
904068301,1,TR10,3000,3000,2934.78
904068301,1,TB01,5000, ,14516.12
904068301,1,TB12,4800,750,2347.82
904068301,1,TB02,1500, ,4354.83
904068301,1,TB03,1000, ,2903.22
904068303,1,TB14,7500,7500,3668.47
904068303,1,TR14,7500,7500,3668.47
904068303,1,TR07,500, ,1451.61
904068303,1,TR04,500, ,1451.61
904068303,1,TR01,3000, ,8709.67
904068303,1,TB08,10780,2200,10545.65
904068303,1,TB10,6050,2050,5918.47
904068303,1,TB07,300, ,870.96
904068303,1,TB04,1500, ,4354.83
904068303,1,TB01,5000, ,14516.12
904068303,1,TB12,2500,0,1222.82
904068305,1,TB01,600, ,1741.93
904068306,1,TB01,4000, ,11612.9
904068306,1,TB02,280, ,812.9
904068306,1,TB03,300, ,870.96
904180901,1,TB07,800, ,2322.58
904180904,1,TB12,3500,3500,1711.95
904180906,1,TB01,3000, ,8709.67
904304301,1,TB07,1000, ,2903.22
904304301,1,TB04,1500, ,4354.83
904304301,1,TB03,426, ,1236.77
904304301,1,TB02,238, ,690.96
904304301,1,TB01,5000, ,14516.12
904304301,1,TB14,9000,1000,4402.17
904304303,1,TB09,5000,0,4891.3
904341403,1,TB08,4000,4000,3913.04
904341403,1,TB10,1906,139,1864.56
904341403,1,TB11,12000,0,5869.56
904341403,1,TB13,2000,0,978.26
904341403,1,TB14,1000,1000,489.13
904341403,1,TR08,3000,0,2934.78
904341403,1,TB02,1569, ,4555.16
904341403,1,TB03,1521, ,4415.8
904341403,1,TB04,500, ,1451.61
904341403,1,TB05,1500, ,4354.83
904341403,1,TB07,1100, ,3193.54
904384002,1,TR02,100, ,290.32
904384002,1,TB13,1500,1500,733.69
904384002,1,TB08,1500,300,1467.39
904384002,1,TB07,600, ,1741.93
904384002,1,TB04,2200, ,6387.09
904384002,1,TB03,800, ,2322.58
904384002,1,TB02,200, ,580.64
904384002,1,TB01,500, ,1451.61
904468202,1,TB08,7000,2000,6847.82
904468202,1,TB07,1300, ,3774.19
904468202,1,TB03,1000, ,2903.22
904468202,1,TB02,225, ,653.22
904468205,1,TB01,500, ,1451.61
904743503,1,TB12,13000,2000,6358.69
904755302,1,TB08,500,500,489.13
904755302,1,TB05,1600, ,4645.16
904755302,1,TB03,730, ,2119.35
904755302,1,TB02,495, ,1437.09
904801803,1,TB08,170,0,166.3
904827902,1,TB04,5000, ,14516.12
904827902,1,TB08,2000,2000,1956.52
904827902,1,TB14,2400,400,1173.91
904827902,1,TB13,2000,2000,978.26
904934801,1,TB03,1200, ,3600
904934801,1,TB05,2400, ,7200
904934801,1,TB07,1500, ,4500
904934801,1,TB08,3000,900,2934.78
905167602,1,TB07,900, ,2700
905210001,1,TB02,200, ,580.64
905210001,1,TB11,1800,0,880.43
905314805,1,TB03,341, ,1023
905356704,1,TB08,500,0,489.13
905588706,1,TB08,100,0,97.82
905722202,1,TB13,7200,7200,3580.11
905722202,1,TB14,100000,0,49723.75
905722202,1,TB12,4500,4500,2237.56
905722202,1,TB10,1380,1380,1349.99
905722202,1,TB09,180,180,176.08
905722202,1,TB05,1500, ,4354.83
905722202,1,TB03,1000, ,2903.22
905907501,1,TB11,18000,17000,8804.34
905907501,1,TB08,8000,6000,7826.08
905907501,1,TB03,7000, ,20322.58
905907501,1,TB02,2000, ,5806.45
905907502,1,TB05,6000, ,17419.35
905907502,1,TB08,6000,3000,5869.56
906047404,1,TB09,3900,1300,3815.21
906550001,1,TB08,200,200,195.65
906550001,1,TB03,1300, ,3774.19
906550003,1,TB03,1200, ,3483.87
906550004,1,TB10,170,170,166.3
906795603,1,TB08,7000,7000,6847.82
906795603,1,TB12,11000,0,5409.83
906819004,1,TB01,3000, ,8709.67
907038401,1,TB08,1720,450,1682.6
907140202,1,TB03,3000, ,8709.67
907140202,1,TB02,3000, ,8709.67
907140202,1,TB04,280, ,812.9
907140202,1,TB08,2000,800,1956.52
907140202,1,TB10,6000,2000,5869.56
907140204,1,TB08,1400,0,1369.56
908213404,1,TB02,610, ,1770.96
908213404,1,TB05,1800, ,5225.8
908213404,1,TB03,997, ,2894.51
909204602,1,TB04,700, ,2100
909430201,1,TB12,15200,0,7558.01
909430201,1,TB11,3000,0,1491.71
909430201,1,TB05,6000, ,17419.35
909430205,1,TB11,450,450,223.75
909430205,1,TB12,9600,9600,4773.48
909824901,1,TB08,7100,4500,6945.65
909824901,1,TB11,2300,0,1124.99
909824901,1,TB05,7500, ,21774.19
909824901,1,TB01,2000, ,5806.45
909824901,1,TB13,1900,1900,929.34
910147003,1,TB02,417, ,1210.64
910147003,1,TB03,1358, ,3942.58
910147003,1,TB01,800, ,2322.58
910488503,1,TB03,1160, ,3367.74
910488503,1,TB08,4799,1200,4694.67
910524006,1,TB13,2500,0,1222.82
910524006,1,TB11,800,0,391.3
910524006,1,TB08,900,0,880.43
911007502,1,TB07,1200, ,3483.87
911007502,1,TR02,1000, ,2903.22
911007502,1,TR01,4000, ,11612.9
911007502,1,TB03,1500, ,4354.83
911007502,1,TB02,1500, ,4354.83
911007502,1,TB01,13000, ,37741.93
911007502,1,TB04,15300, ,44419.35
911007502,1,TB05,2000, ,5806.45
911007502,1,TB06,800, ,2322.58
911007502,1,TB08,17800,0,17413.04
911007502,1,TB10,1800,800,1760.86
911007502,1,TB13,43000,0,21032.6
911007502,1,TB14,70000,30000,34239.13
911007502,1,TB15,118000,76000,57717.39
911238305,1,TB02,648, ,1881.29
911238305,1,TB07,5420, ,15735.48
911238305,1,TB03,1314, ,3814.83
911289406,1,TR01,3200, ,9290.32
911532301,1,TB01,510, ,1480.64
911532301,1,TB12,10800,1800,5282.6
911572301,1,TB14,6300,1050,3081.52
911572301,1,TB04,3500, ,10161.29
911572301,1,TB01,6000, ,17419.35
911572301,1,TB02,605, ,1756.45
911572301,1,TB13,2600,0,1271.73
911572301,1,TB12,790,0,386.41
911572301,1,TB11,350,0,171.19
911572302,1,TB14,14800,9800,7239.13
911572302,1,TB13,2500,0,1222.82
911572302,1,TB12,8000,0,3913.04
911572302,1,TB10,4000,0,3913.04
911572302,1,TB04,500, ,1451.61
911572302,1,TB01,3500, ,10161.29
911572302,1,TB02,399, ,1158.38
911572302,1,TB03,885, ,2569.35
911572302,1,TB08,12900,11300,12619.56
911572303,1,TB14,15000,15000,7336.95
911572303,1,TR01,400, ,1161.29
911572303,1,TB13,4500,4500,2201.08
911572303,1,TB12,1200,1200,586.95
911572303,1,TB08,9850,7500,9635.86
911572303,1,TB01,5000, ,14516.12
911572303,1,TB02,450, ,1306.45
911572303,1,TB04,1150, ,3338.7
911572303,1,TB05,1400, ,4064.51
911572303,1,TB07,1400, ,4064.51
911572304,1,TB04,8000, ,23225.8
911572306,1,TB12,6300,1300,3081.52
911572306,1,TB01,1000, ,2903.22
911572306,1,TB13,1800,0,880.43
911572306,1,TB08,1700,0,1663.04
911637802,1,TB08,1550,1550,1516.3
911752402,1,TB05,8000, ,23225.8
911983004,1,TB03,783, ,2273.22
911983004,1,TB04,680, ,1974.19
911983004,1,TB05,1900, ,5516.12
911983004,1,TB08,2280,0,2230.43
911983004,1,TB02,468, ,1358.7
912034606,1,TB03,820, ,2460
912034606,1,TB02,298, ,894
912080804,1,TB08,1500,1500,1467.39
912088401,1,TB04,12000, ,34838.7
912088402,1,TB07,500, ,1451.61
912088402,1,TB13,2500,2500,1222.82
912088402,1,TB14,12000,12000,5869.56
912088403,1,TB05,4800, ,13935.48
912088403,1,TB12,15000,0,7336.95
912088403,1,TB11,15500,0,7581.52
912088403,1,TB02,976, ,2833.54
912088403,1,TB04,14800, ,42967.74
912088403,1,TB03,1928, ,5597.41
912088403,1,TB06,1150, ,3338.7
912088403,1,TB08,2600,2600,2543.47
912088405,1,TB08,1450,400,1418.47
912116002,1,TB01,8000, ,23225.8
912116003,1,TB01,10000, ,29032.25
912816604,1,TB05,2500, ,7500
912816604,1,TB04,65000, ,195000
912816604,1,TB03,1618, ,4854
912816604,1,TB02,706, ,2118
912816604,1,TB01,11400, ,34200
912816604,1,TB14,6000,0,2950.81
912816604,1,TB13,10700,0,5262.29
912816604,1,TB12,1500,0,737.7
912816604,1,TB10,800,400,782.6
912816604,1,TB09,950,950,929.34
912816604,1,TB07,3450, ,10350
912816604,1,TB08,6100,3100,5967.39
912822701,1,TB11,1900,0,934.42
912822701,1,TR01,1500, ,4500
912822701,1,TB15,20400,3400,10032.78
912822701,1,TB14,4800,800,2360.65
912822701,1,TB13,1300,1300,639.34
912822701,1,TB08,2700,2700,2641.3
912822701,1,TB07,1200, ,3600
912822701,1,TB04,4000, ,12000
912822701,1,TB01,3000, ,9000
912822704,1,TB01,5200, ,15600
912822704,1,TB02,571, ,1713
912822704,1,TB03,350, ,1050
912822704,1,TB04,1300, ,3900
912822704,1,TB13,8000,0,3934.42
912822704,1,TB12,3500,0,1721.31
912822704,1,TB10,500,500,489.13
912822704,1,TB08,2010,500,1966.3
913010401,1,TB03,1696, ,4923.87
913010401,1,TB11,15000,0,7336.95
913010401,1,TB02,776, ,2252.9
913010403,1,TB03,1313, ,3811.93
913010403,1,TB02,1441, ,4183.54
913010403,1,TB08,2900,0,2836.95
913908502,1,TB05,6000, ,17419.35
913908502,1,TB04,24000, ,69677.41
913908502,1,TB01,4000, ,11612.9
913921903,1,TB10,1300,1300,1271.73
913921903,1,TB08,5770,5770,5644.56
913921904,1,TB04,6000, ,17419.35
913921904,1,TB12,300,300,146.73
913921904,1,TB08,3400,3400,3326.08
914336601,1,TB08,900,300,880.43
914372701,1,TB08,6498,1900,6356.73
914372704,1,TB08,980,0,958.69
914392801,1,TB05,4000, ,12000
914392801,1,TB03,1510, ,4530
914392802,1,TB03,465, ,1395
914392802,1,TB08,800,800,782.6
914392805,1,TB02,262, ,786
914392805,1,TB03,1510, ,4530
914392805,1,TB08,2680,900,2621.73
914402405,1,TB08,8600,8600,8413.04
914441602,1,TB03,550, ,1650
914581201,1,TB02,2490, ,7229.03
914581201,1,TB03,2200, ,6387.09
914581201,1,TB04,10500, ,30483.87
914581201,1,TB05,3500, ,10161.29
914581201,1,TB07,1850, ,5370.96
914581201,1,TB08,4900,4900,4793.47
914581201,1,TB09,300,300,293.47
914581201,1,TB10,1950,750,1907.6
914581201,1,TB13,6000,6000,2983.42
914931304,1,TB01,350, ,1016.12
914931304,1,TB08,4583,4583,4483.36
914931304,1,TB03,438, ,1271.61
914931304,1,TB02,365, ,1059.67
915145805,1,TB08,1500,500,1467.39
915250305,1,TB01,700, ,2032.25
915351901,1,TB02,324, ,940.64
915351901,1,TB03,1442, ,4186.45
915351901,1,TB04,9000, ,26129.03
915351901,1,TB05,3000, ,8709.67
915351901,1,TB11,1000,1000,489.13
915351906,1,TB04,6000, ,17419.35
915351906,1,TB08,3050,2200,2983.69
915351906,1,TB03,2700, ,7838.7
915353804,1,TB13,8480,0,4170.49
915353804,1,TB09,2170,450,2122.82
915353804,1,TB04,1500, ,4500
915353804,1,TB08,40410,9400,39531.52
915353804,1,TB03,3667, ,11001
915353804,1,TB11,21000,0,10327.86
915353804,1,TB12,1200,1200,590.16
915353804,1,TB02,1448, ,4344
915360402,1,TB11,3000,3000,1467.39
915599006,1,TB08,8540,3253,8354.34
915599006,1,TB04,2500, ,7258.06
915599006,1,TB03,1416, ,4110.96
915599006,1,TB02,510, ,1480.64
916387601,1,TB08,500,0,489.13
916387601,1,TR01,500, ,1500
916387601,1,TB01,500, ,1500
916387603,1,TB13,12000,0,5901.63
916387603,1,TB11,1990,1990,978.68
916387604,1,TB11,13600,0,6688.52
916387605,1,TB10,3704,1233,3623.47
916387605,1,TB08,3260,0,3189.13
916387605,1,TB04,9150, ,27450
916387605,1,TB01,1000, ,3000
916387605,1,TB02,2136, ,6408
916387605,1,TB03,2310, ,6930
916388702,1,TB07,2500, ,7500
916388702,1,TB12,13850,0,6811.47
916388702,1,TB08,12179,0,11914.23
916388702,1,TB03,350, ,1050
916388702,1,TB01,2000, ,6000
916388703,1,TB11,5800,0,2852.45
916388703,1,TR01,1000, ,3000
916388703,1,TB14,10000,0,4918.03
916388703,1,TB13,8600,0,4229.5
