folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1360881017,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,25900, ,2, , , , , , , , , , , , ,2,4,0,0,0,1540,0,0,0,376.63,0,375.65
1360881020,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,900,2, , , , , , , , , , , , ,2,4,0,0,0,900,0,0,0,220.1,0,220.1
1360881411,1,2,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,2490,0,0,0,608.96,0,0,0,607.49,0
1360881411,1,2,1,6,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,9600,0,0,700,2347.82,0,0,171.19,2174.67,0
1360881413,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,310,2, , , , , , , , , , , , ,2,4,0,700,0,190,0,171.19,0,46.46,123.26,0
1360881413,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,14000,90,2, , , , , , , , , , , , ,2,4,0,3156,0,2400,0,771.84,0,586.95,184.89,0
1360881414,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,1000,2, , , , , , , , , , , , ,2,4,32000,30,0,2250,7826.08,7.33,0,550.27,7281.19,0
1360881414,1,1,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,15000,2000,2, , , , , , , , , , , , ,2,4,3000,0,0,0,733.69,0,0,0,733.69,0
1360881424,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,500,0,0,0,122.28,0,0,120.32,0
1360881424,1,1,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,7500,2400,2, , , , , , , , , , , , ,2,4,0,0,0,90,0,0,0,22.01,0,20.54
1360881806,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,15000, ,2, , , , , , , , , , , , ,2,4,0,0,0,8100,0,0,0,1991.8,0,1991.8
1360881809,1,1,2,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,400,0,0,0,98.36,0,0,0,97.37,0
1360881901,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , ,500,2500,2, , , , , , , , , , , , ,2,4,9480,1732,0,0,2318.47,423.58,0,0,2741.08,0
1360881901,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,2100,800,2, , , , , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1360881902,1,1,2,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , ,6750,2000,2, , , , , , , , , , , , ,2,4,9280,4611,0,1500,2269.56,1127.69,0,366.84,3028.69,0
1360881902,1,1,2,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,10000, ,2, , , , , , , , , , , , ,2,4,0,0,0,830,0,0,0,202.98,0,202.49
1360881903,1,1,2,4,1, ,2, , , , , , , , ,2,5,4,1,0, , ,1,0,1,4,4,0,1000,200,2, , , , , , , , , , , , ,2,4,0,1830,0,0,0,447.55,0,0,446.08,0
1360881903,1,1,2,5,1,2,2, , , , , , , , ,2,1,0,1,0, , ,1,0,1,0, , ,5500,150,2, , , , , , , , , , , , ,2,4,1600,0,0,160,391.3,0,0,39.13,352.17,0
1360881904,1,1,2,4,1, ,2, , , , , , , , ,2,1,0,1,0, , ,1,0,1,0, , ,1000,1000,2, , , , , , , , , , , , ,2,4,4250,80,0,0,1039.4,19.56,0,0,1056.52,0
1360881904,1,1,2,5,1,2,2, , , , , , , , ,2,1,0,1,0, , ,1,0,1,0, , ,4900, ,2, , , , , , , , , , , , ,2,4,0,0,0,310,0,0,0,75.81,0,73.36
1360881905,1,1,2,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , ,5000,5000,2, , , , , , , , , , , , ,2,3,19930,4530,0,0,4874.18,1107.88,0,0,5981.08,0
1360881905,1,1,2,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,20000,1000,2, , , , , , , , , , , , ,2,3,0,50000,0,1500,0,12228.26,0,366.84,11859.45,0
1360883201,1,1,1,4,1, ,2, , , , , , , , ,5,2,2,0,2,2,0,0, , ,0, , ,680,13800,1, , , , , , ,42000, , , , , ,2,4,38040,470,0,47830,9457.45,116.85,0,11891.43,0,2315.13
1360883201,1,2,1,5,1,2,1, , , , , ,6, , , ,0, , , , , , , , , , , ,960,28600,2, , , , , , , , , , , , ,2,4,5415,4715,0,10640,1346.27,1172.23,0,2645.3,0,125.3
1360883202,1,1,1,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , ,4800,8000,2, , , , , , , , , , , , ,2,4,19200,0,0,13000,4773.48,0,0,3232.04,1539.44,0
1360883311,1,1,1,4,1, ,2, , , , , , , , ,1,3,1,2,0, , ,3,1,2,0, , , ,800,2, , , , , , , , , , , , ,2,3,0,0,0,4372,0,0,0,1069.23,0,1068.26
1360883311,1,1,1,5,1,2,2, , , , , , , , ,1,3,1,2,0, , ,3,1,2,0, , ,5100,10404,2, , , , , , , , , , , , ,2,3,0,2600,0,200,0,635.86,0,48.91,586.95,0
1360883312,1,2,2,5,1,1,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , ,450,4440,2, , , , , , , , , , , , ,2,4,0,444,0,4600,0,108.58,0,1124.99,0,1015.43
1360883313,1,1,1,4,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , , , ,2, , , , , , , , , , , , ,2,3,0,600,500,540,0,146.73,122.28,132.06,134.99,0
1360883313,1,1,1,5,1,1,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , , ,225,2, , , , , , , , , , , , ,2,3,0,798,0,0,0,195.16,0,0,193.69,0
1360883314,1,1,2,4,1, ,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , , ,2000,2, , , , , , , , , , , , ,2,3,0,60,0,2620,0,14.67,0,640.76,0,625.1
1360883314,1,1,2,5,1,2,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , ,11000,2500,2, , , , , , , , , , , , ,2,3,0,4000,0,0,0,978.26,0,0,977.28,0
1360883506,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,9006,1200,2, , , , , , , , , , , , ,2,4,6018,2000,0,960,1471.79,489.13,0,234.78,1725.65,0
1360883507,1,1,1,4,1, ,2, , , , , , , , ,6,3,0,3,0, , ,3,0,3,0, , , ,1200,2, , , , , , , , , , , , ,2,4,37800,0,0,1500,9244.56,0,0,366.84,8877.71,0
1360883507,1,1,1,5,1,2,2, , , , , , , , ,6,3,0,3,0, , ,3,0,3,0, , ,8000, ,2, , , , , , , , , , , , ,2,4,4200,4440,0,6000,1027.17,1085.86,0,1467.39,645.65,0
1360883509,1,1,1,5,1,1,2, , , , , , , , ,6,3,3,0,0, , ,3,3,0,0, , ,31430,8000,2, , , , , , , , , , , , ,2,4,13552,0,0,6150,3314.34,0,0,1504.07,1807.82,0
1360883510,1,2,2,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , , , ,2, , , , , , , , , , , , ,2,4,18000,0,0,16004,4402.17,0,0,3914.02,487.17,0
1360883510,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,28000, ,2, , , , , , , , , , , , ,2,4,13784,0,0,3800,3371.08,0,0,929.34,2441.73,0
1360883917,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,720,96,2, , , , , , , , , , , , ,2,4,384,384,0,0,93.91,93.91,0,0,187.82,0
1360883920,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,12000,200,2, , , , , , , , , , , , ,2,4,2400,0,0,0,586.95,0,0,0,586.95,0
1360884215,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,3340,100,2, , , , , , , , , , , , ,2,2,200,0,0,930,49.72,0,0,231.21,0,179
1360884602,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,4,6300,700,0,2100,1549.18,172.13,0,516.39,1203.93,0
1360884602,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,21000,750,2, , , , , , , , , , , , ,2,4,13397,9480,0,0,3294.34,2331.14,0,0,5624.26,0
1360884603,1,1,1,4,1, ,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , , ,6350,2, , , , , , , , , , , , ,2,4,72232,301,0,39800,17761.96,74.01,0,9786.88,8046.88,0
1360884604,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,8600,4500,2, , , , , , , , , , , , ,2,4,114235,167,0,30500,28090.57,41.06,0,7499.99,20629.18,0
1360884604,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,17120,125,2, , , , , , , , , , , , ,2,4,8876,824,0,4300,2182.62,202.62,0,1057.37,1327.86,0
1360884606,1,1,1,4,1, ,2, , , , , , , , ,6,3,2,1,2,2,0,1,0,1,0, , ,18500,16000,2, , , , , , , , , , , , ,2,4,287020,2180,0,161648,70578.68,536.06,0,39749.5,31364.26,0
1360884606,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1080,375,2, , , , , , , , , , , , ,2,4,2008,640,0,800,493.77,157.37,0,196.72,454.42,0
1360884707,1,1,1,4,1, ,2, , , , , , , , ,6,2,0,2,0, , ,2,0,2,0, , , ,3000,2, , , , , , , , , , , , ,2,4,25500,0,0,9450,6270.49,0,0,2323.77,3945.24,0
1360884707,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,29200,5600,2, , , , , , , , , , , , ,2,4,8030,0,0,4450,1974.59,0,0,1094.26,879.34,0
1360884708,1,1,2,4,1, ,2, , , , , , , , ,5,0, , , , , , , , , , , , ,9000,2, , , , , , , , , , , , ,2,4,23800,0,0,7100,5852.45,0,0,1745.9,4104.59,0
1360884708,1,2,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,21615,2200,2, , , , , , , , , , , , ,2,4,2100,2400,0,2600,516.39,590.16,0,639.34,466.22,0
1360884709,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,8600,2400,2, , , , , , , , , , , , ,2,4,11300,0,0,20310,2778.68,0,0,4994.26,0,2213.11
1360884711,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,20,2, , , , , , , , , , , , ,2,4,0,40,0,270,0,9.83,0,66.39,0,56.06
1360884711,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,15750, ,2, , , , , , , , , , , , ,2,4,830,30,0,795,204.09,7.37,0,195.49,14.75,0
1360901013,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,1645, ,2, , , , , , , , ,350,10, , ,2,4,0,597,0,12,0,146,0,2.93,140.86,0
1360901013,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,17130, ,2, , , , , , , , , , , , ,2,4,200,4550,0,800,48.91,1112.77,0,195.65,965.54,0
1360901016,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,2490,5000,2, , , , , , , , ,1600,5, , ,2,4,0,192,0,3306,0,46.95,0,808.53,0,760.1
1360901016,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,27260, ,2, , , , , , , , , , , , ,2,4,22680,2704,0,935,5546.73,661.3,0,228.66,5978.15,0
1360901017,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,1360,2000,2, , , , , , , , ,1500,8, , ,2,4,0,358,0,622,0,87.55,0,152.11,0,64.56
1360901017,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,4300, ,2, , , , , , , , , , , , ,2,4,3000,1700,0,500,733.69,415.76,0,122.28,1027.17,0
1360901018,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,2910,2000,2, , , , , , , , , , , , ,2,4,0,588,0,1180,0,143.8,0,288.58,0,143.8
1360901018,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,43000, ,2, , , , , , , , , , , , ,2,4,18500,5900,0,2200,4524.45,1442.93,0,538.04,5429.34,0
1360901408,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1240,880,2, , , , , , , , , , , , ,2,4,480,920,0,1300,117.39,224.99,0,317.93,23.47,0
1360901410,1,2,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,4050, ,2, , , , , , , , , , , , ,2,4,0,0,0,240,0,0,0,58.69,0,58.69
1360901411,1,2,1,4,1, ,2, , , , , , , , ,6,4,2,2,0, , ,4,2,2,0, , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,8840,0,0,0,2161.95,0,2159.99
1360901411,1,2,1,5,1,1,2, , , , , , , , ,1,3,1,2,0, , ,3,1,2,0, , ,108800,4000,2, , , , , , , , , , , , ,2,4,93720,6310,0,17100,22920.65,1543.2,0,4182.06,20279.34,0
1360901412,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1500,2, , , , , , , , , , , , ,2,4,3200,0,0,4940,782.6,0,0,1208.15,0,425.54
1360901412,1,1,2,5,1,2,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , , ,2, , , , , , , , , , , , ,2,4,6400,0,0,1590,1565.21,0,0,388.85,1173.91,0
1360901621,1,1,1,5,1,1,2, , , , , , , , ,5,0, , , , , , , , , , , ,48540, ,2, , , , , , , , , , , , ,2,4,864,288,0,12440,212.45,70.81,0,3059.01,0,2773.77
1360901624,1,1,2,4,1, ,2, , , , , , , , ,5,1,1,0,1,1,0,0, , ,0, , , ,16500,2, , , , , , , , , , , , ,2,4,55000,660,220,36920,13524.59,162.29,54.09,9078.68,4662.29,0
1360901801,1,1,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , ,2100,2, , , , , , , , , , , , ,2,4,8550,1550,0,3735,2102.45,381.14,0,918.44,1563.93,0
1360901801,1,1,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,22200, ,2, , , , , , , , , , , , ,2,4,14000,1860,0,840,3442.62,457.37,0,206.55,3691.47,0
1360901802,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,7800,280,2, , , , , , , , , , , , ,2,4,2000,2660,0,5920,491.8,654.09,0,1455.73,0,309.83
1360901804,1,1,2,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,7080,14263,0,9275,1740.98,3507.29,0,2280.73,2965.57,0
1360901804,1,1,2,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,26000,9000,2, , , , , , , , , , , , ,2,4,0,0,0,234,0,0,0,57.54,0,56.06
1360901805,1,1,1,4,1, ,2, , , , , , , , ,5,3,1,2,0, , ,3,1,2,0, , , ,6000,1, , , , , , , , ,1500,6, , ,2,4,11150,3222,0,9620,2741.8,792.29,0,2365.57,1168.52,0
1360901805,1,1,1,5,1,1,2, , , , , , , , ,5,3,1,2,0, , ,3,1,2,0, , ,49000,37240,1, , , , , , , , , , ,4000,9,2,4,92000,1928,0,5550,22622.95,474.09,0,1364.75,21729.83,0
1360901806,1,1,2,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,3200,2, , , , , , , , , , , , ,2,4,2200,0,0,26200,540.98,0,0,6442.62,0,5901.63
1360901806,1,1,2,5,1,1,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , ,79050,4800,2, , , , , , , , , , , , ,2,4,110340,6780,0,22500,27132.78,1667.21,0,5532.78,23267.21,0
1360949303,1,2,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,4000,4800,2, , , , , , , , , , , , ,2,4,0,0,0,1920,0,0,0,469.56,0,469.56
1360949415,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1200,70,2, , , , , , , , , , , , ,2,4,0,608,0,533,0,148.69,0,130.35,17.6,0
1360949418,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,3650,135,2, , , , , , , , , , , , ,2,4,3550,778,0,1662,868.2,190.27,0,406.46,651.52,0
1360949812,1,2,2,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,540, ,2, , , , , , , , , , , , ,2,4,0,5076,0,477,0,1248.19,0,117.29,1130.16,0
1360949813,1,1,2,6,1, ,2, , , , , , , , ,1,3,2,1,0, , ,1,1,0,2,1,1, , ,2, , , , , , , , , , , , ,2,4,1965,2495,0,0,483.19,613.52,0,0,1094.75,0
1360949813,1,2,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,960, ,2, , , , , , , , , , , , ,2,4,240,2561,0,360,59.01,629.75,0,88.52,599.01,0
1360949908,1,1,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,2800, ,2, , , , , , , , , , , , ,2,4,700,0,0,400,171.19,0,0,97.82,73.36,0
1360959005,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,1500,2, , , , , , , , , , , , ,2,4,0,0,0,4700,0,0,0,1149.45,0,1147.49
1360959005,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,31000,3520,2, , , , , , , , , , , , ,2,4,10600,1900,0,2220,2592.39,464.67,0,542.93,2512.17,0
1360959216,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,0, , ,2,2,0,1000,2400,2, , , , , , , , ,1800,6, , ,2,4,0,3304,0,1664,0,821.43,0,413.7,405.74,0
1360959216,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,8500,180,2, , , , , , , , , , , , ,2,4,0,1380,0,500,0,343.09,0,124.3,217.79,0
1360959217,1,1,2,5,1,2,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , , , ,2, , , , , , , , , , , , ,2,4,2000,0,0,1050,497.23,0,0,261.04,235.69,0
1360959218,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,2000,2, , , , , , , , , , , , ,2,4,3200,1965,0,5600,795.58,488.53,0,1392.26,0,107.4
1360959218,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,18448, ,2, , , , , , , , , , , , ,2,4,13500,1922,0,140,3356.35,477.84,0,34.8,3797.9,0
1360959218,1,1,2,6,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,160,0,0,0,39.77,0,0,38.78,0
1360959219,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,100,2, , , , , , , , , , , , ,2,4,0,40,0,100,0,9.94,0,24.86,0,14.91
1360959220,1,1,2,4,1, ,2, , , , , , , , ,1,4,4,0,0, , ,4,4,0,0, , , ,300,2, , , , , , , , , , , , ,2,4,600,4412,0,0,149.17,1096.9,0,0,1244.08,0
1360959220,1,1,2,5,1,1,2, , , , , , , , ,1,4,2,2,0, , ,4,2,2,0, , ,39400,12120,2, , , , , , , , , , , , ,2,4,0,914,0,688,0,227.23,0,171.04,53.7,0
1360959222,1,1,2,4,1, ,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , , ,300,2, , , , , , , , , , , , ,2,4,0,4597,0,0,0,1142.9,0,0,1142.65,0
1360959222,1,1,2,5,1,2,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , ,25320,1800,2, , , , , , , , , , , , ,2,4,0,360,0,1040,0,89.5,0,258.56,0,167.07
1360959223,1,1,2,4,1, ,2, , , , , , , , ,1,2,2,0,0, , ,2,2,0,0, , , ,250,2, , , , , , , , , , , , ,2,4,0,2464,0,600,0,612.59,0,149.17,462.43,0
1360959223,1,1,2,5,1,1,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , ,10535,5000,2, , , , , , , , , , , , ,2,4,0,1010,0,500,0,251.1,0,124.3,125.3,0
1360959224,1,1,2,4,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,240,300,2, , , , , , , , , , , , ,2,4,0,3805,0,0,0,945.99,0,0,945.74,0
1360959224,1,1,2,5,1,2,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,21600,1350,2, , , , , , , , , , , , ,2,4,0,1950,0,892,0,484.8,0,221.76,262.54,0
1360959606,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,19000,26000,2, , , , , , , , , , , , ,2,4,0,0,0,14400,0,0,0,3540.98,0,3540.98
1360959606,1,2,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,500,2, , , , , , , , , , , , ,2,4,0,1130,0,0,0,277.86,0,0,277.37,0
1360959606,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,10100,450,2, , , , , , , , , , , , ,2,4,0,0,0,5454,0,0,0,1341.14,0,1339.67
1360959607,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,2300,1050,2, , , , , , , , , , , , ,2,4,1300,0,0,0,319.67,0,0,0,318.68,0
1360959609,1,1,2,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , , ,2, , , , , , , , ,1500,5, , ,2,4,0,2190,0,7000,0,538.52,0,1721.31,0,1180.32
1360959609,1,2,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,1200,1600,2, , , , , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1360959711,1,2,2,5,1,1,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,350,560,2, , , , , , , , , , , , ,2,4,420,600,0,2000,103.27,147.54,0,491.8,0,239.01
1360959712,1,1,1,5,1,1,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,1725, ,2, , , , , , , , , , , , ,2,4,0,720,0,800,0,177.04,0,196.72,0,17.7
1360959713,1,2,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,2000,0,0,0,491.8,0,489.83
1360959713,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,22500,6050,2, , , , , , , , , , , , ,2,4,30000,2150,0,5250,7377.04,528.68,0,1290.98,6612.78,0
1360959714,1,1,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,1400, ,2, , , , , , , , , , , , ,2,4,0,1200,0,5000,0,295.08,0,1229.5,0,932.45
1360959714,1,1,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,4535,567,2, , , , , , , , , , , , ,2,4,0,1000,0,2000,0,245.9,0,491.8,0,244.91
1360959715,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,700, ,2, , , , , , , , , , , , ,2,4,1110,1148,0,675,272.95,282.29,0,165.98,386.55,0
1360959715,1,1,2,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,6040, ,2, , , , , , , , , , , , ,2,4,2500,3120,0,200,614.75,767.21,0,49.18,1330.81,0
1361074310,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,2200,1755,2, , , , , , , , , , , , ,2,4,4950,2200,0,1971,1210.59,538.04,0,482.03,1264.89,0
1361074502,1,2,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,300,2000,2, , , , , , , , , , , , ,2,4,0,325,0,0,0,79.48,0,0,79.23,0
1361074504,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,100,240,2, , , , , , , , , , , , ,2,4,210,720,0,0,51.35,176.08,0,0,225.97,0
1361074504,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,300,100,2, , , , , , , , , , , , ,2,4,0,624,0,480,0,152.6,0,117.39,35.21,0
1361074505,1,2,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,1000,100,2, , , , , , , , , , , , ,2,4,225,4505,0,0,55.02,1101.76,0,0,1156.3,0
1361074816,1,2,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,1150,3090,2, , , , , , , , , , , , ,2,4,1090,700,0,1400,268.03,172.13,0,344.26,94.42,0
1361074819,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,640,300,2, , , , , , , , , , , , ,2,4,0,520,0,1056,0,127.86,0,259.67,0,129.83
1361074820,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,750,2000,2, , , , , , , , , , , , ,2,4,0,4150,0,0,0,1020.49,0,0,1018.03,0
1361139010,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,1120,0,0,0,273.91,0,0,272.93,0
1361139011,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,4335,6375,0,800,1060.19,1559.1,0,195.65,2421.19,0
1361139011,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,600,2, , , , , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1361139012,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,500,0,0,0,122.28,0,0,120.32,0
1361139401,1,2,2,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,8000,2, , , , , , , , , , , , ,2,4,0,7240,0,1200,0,1770.65,0,293.47,1476.19,0
1361139401,1,2,2,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,770,5000,2, , , , , , , , , , , , ,2,4,400,720,0,1500,97.82,176.08,0,366.84,0,90.97
1361139402,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,3000,2, , , , , , , , , , , , ,2,4,0,1250,0,0,0,305.7,0,0,305.21,0
1361139403,1,1,1,4,1, ,2, , , , , , , , ,6,3,2,1,0, , ,3,2,1,0, , , , ,2, , , , , , , , , , , , ,2,4,0,1446,0,600,0,353.64,0,146.73,205.43,0
1361139403,1,1,1,5,1,1,2, , , , , , , , ,6,3,2,1,0, , ,3,2,1,0, , ,810,1000,2, , , , , , , , , , , , ,2,4,0,800,0,500,0,195.65,0,122.28,73.36,0
1361139405,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,4500,0,300,0,1100.54,0,73.36,1027.17,0
1361139405,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , , ,4000,2, , , , , , , , , , , , ,2,4,0,820,0,1880,0,200.54,0,459.78,0,258.26
